"","fips","county_name","state_name","type","relative_mobility","absolute_upward_mobility","top1pc_share","gini","hhinc_mean2000","mean_commutetime2000","frac_coll_plus2000","foreign_share2010","med_hhinc1990","poor_share2000","share_black2000","share_white2000","share_hisp2000","share_asian2000","gsmn_math_g3_2013","rent_twobed2015","singleparent_share2000","traveltime15_2010","emp2000","mail_return_rate2010","ln_wage_growth_hs_grad","nonwhite_share2010","popdensity2000","ann_avg_job_growth_2004_2013","job_density_2013","stay_cz","leave_cz"
"2298",42113,"Sullivan","Pennsylvania","rural",NA,NA,NA,NA,57604.402,26.462997,0.12700561,0.0082609635,20107.5812072184,0.14521615,0.023318876,0.95123005,0.011097276,0.00090302201,3.1335146,586.86743,0.24977219,0.31812394,0.49848545,84.186119,NA,0.052738044,14.570831,-0.0046437336,6.2341647,0.564,0.436
"2299",42115,"Susquehanna","Pennsylvania","rural",0.221,49,0.052,0.329,60783.238,27.484545,0.13201793,0.015660979,24885.2020372915,0.12297089,0.0039832867,0.98088884,0.0067173596,0.0019528372,2.8724287,688.88843,0.24938583,0.25918338,0.58122039,80.199196,0.12329618,0.028577348,51.291504,0.0022966776,25.198103,0.5328,0.4672
"2300",42117,"Tioga","Pennsylvania","rural",0.27,49.1,0.068,0.344,57839.367,24.127131,0.14643632,0.013096747,22631.1500384316,0.13550116,0.0074119675,0.97767854,0.0051838937,0.0025727039,3.2664342,676.94727,0.25243407,0.39605424,0.55756307,84.970825,NA,0.033848651,36.489063,-0.0028502969,17.150488,0.5655,0.4345
"2301",42119,"Union","Pennsylvania","micro",0.268,48.8,0.077,0.359,73101.211,20.798515,0.19780375,0.046472974,28676.9437347931,0.090248674,0.066533163,0.87540007,0.038906578,0.0079270229,4.1519575,687.57751,0.2147713,0.44547188,0.47967288,82.405632,NA,0.14764056,131.72902,0.0071967198,56.762726,0.5639,0.4361
"2302",42121,"Venango","Pennsylvania","micro",0.333,44.9,0.071,0.352,58798.016,22.147114,0.12956467,0.0072974912,23090.2333637161,0.13299447,0.012961081,0.97350669,0.0050921901,0.0020458889,3.3499556,587.55908,0.27670491,0.38099483,0.53880531,85.730476,0.096301228,0.035137497,85.362549,-0.0069107255,34.565502,0.6178,0.3822
"2303",42123,"Warren","Pennsylvania","micro",0.315,44.4,0.128,0.388,63510.758,20.918928,0.14135702,0.012082452,26623.8942903436,0.098930061,0.003007208,0.98438042,0.0034085871,0.0026592985,3.3127141,575.20001,0.25072333,0.42970347,0.59168428,85.21003,0.084104806,0.023627888,49.611588,-0.0054323217,21.632418,0.61,0.39
"2304",42125,"Washington","Pennsylvania","metro",0.34,47.3,0.105,0.401,74638.906,27.174994,0.20057192,0.01444679,28358.1430977232,0.096572667,0.035081327,0.95041728,0.0057275565,0.0036271941,3.8429072,717.77924,0.23398222,0.30148408,0.56024349,84.706322,0.097566813,0.065677024,236.75235,0.0042880117,116.20035,0.737,0.263
"2305",42127,"Wayne","Pennsylvania","rural",0.24,48.1,0.115,0.417,62543.754,26.633787,0.1446152,0.033917934,25230.1905677179,0.11193541,0.019369468,0.95335662,0.017826851,0.0033198935,3.8896275,743.41272,0.24404979,0.33191434,0.53278738,79.859169,0.032070059,0.080118127,65.773827,-0.0093954606,28.846273,0.6047,0.3953
"2306",42129,"Westmoreland","Pennsylvania","metro",0.338,47.2,0.13,0.399,70859.625,26.804159,0.20527007,0.015855154,27720.5242256761,0.084783085,0.021162286,0.96387672,0.0049437024,0.0049565188,3.9972966,699.44012,0.21295677,0.31317484,0.56526768,86.118629,0.06040651,0.052189533,360.15897,-0.00038831463,168.69965,0.7289,0.2711
"2307",42131,"Wyoming","Pennsylvania","metro",0.326,47.5,0.068,0.36,65300.074,27.179672,0.15306242,0.013345524,27539.8187006216,0.10253332,0.0062704342,0.97823328,0.0067171389,0.0024755022,3.5218079,739.54279,0.23565985,0.31262508,0.58505064,81.037354,0.15123099,0.035577882,70.678383,-0.0020080693,32.950603,0.6085,0.3915
"2308",42133,"York","Pennsylvania","metro",0.363,44.2,0.125,0.361,79244.398,25.292585,0.18500465,0.035297018,33929.562046368,0.065562636,0.038364995,0.9178859,0.028467719,0.0075443066,3.739563,854.90619,0.23976564,0.28014627,0.66005892,84.708054,0.05220056,0.13838361,422.20813,0.0059183403,239.46722,0.6911,0.3089
"2309",44001,"Bristol","Rhode Island","metro",0.312,45,0.132,0.416,99733.797,24.657642,0.34353498,0.085630052,41462.723519432,0.062477052,0.0088897357,0.96044141,0.011357737,0.009156784,4.3854446,1131.6031,0.212947,0.29514715,0.61818087,82.694649,0.0062712734,0.056601506,2096.0105,-0.01080361,1000.9518,0.6718,0.3282
"2310",44003,"Kent","Rhode Island","metro",0.3,44.7,0.231,0.454,86667.516,24.423635,0.24996355,0.051855996,37685.3581071596,0.06514819,0.01191693,0.94639039,0.01674208,0.010447216,3.4540105,1103.72,0.24666525,0.26326111,0.64756596,80.474892,0.048183329,0.084359467,991.47906,-0.0083206203,497.43066,0.7185,0.2815
"2311",44005,"Newport","Rhode Island","metro",0.34,41.3,0.114,0.371,91998.758,23.258648,0.37962776,0.061179712,36761.101781053,0.070272811,0.042220358,0.90318173,0.027192671,0.011506259,4.0707688,1128.8345,0.26196843,0.44666097,0.61028737,81.677422,0.036309034,0.12127208,833.0036,-0.004953092,396.22791,0.6328,0.3672
"2312",44007,"Providence","Rhode Island","metro",0.359,42.3,0.14,0.474,70937.602,23.305208,0.21266715,0.17671105,30725.3761332731,0.15714908,0.069039032,0.73702133,0.13519412,0.013790143,2.7963963,981.75714,0.35320103,0.31557897,0.58210272,74.934761,0.034026396,0.33884183,1517.9431,-0.0032050263,715.36157,0.7274,0.2726
"2313",44009,"Washington","Rhode Island","metro",0.288,44,0.097,0.342,94069.344,26.014702,0.36177212,0.0412746,37783.2508897962,0.075997457,0.01395431,0.93870431,0.014648301,0.013561845,4.6877375,1121.0913,0.22958623,0.31001046,0.65541601,80.1996,-0.12921345,0.075988941,375.25058,-0.0084225731,193.92169,0.6222,0.3778
"2314",45001,"Abbeville","South Carolina","micro",0.459,36.9,0.061,0.378,56320.461,26.517366,0.13135082,0.013755162,23169.6319932926,0.13500935,0.29991642,0.68471193,0.0081417887,0.002220744,3.9343286,543.89539,0.32337609,0.34448239,0.57114911,76.678574,0.24030524,0.30896643,53.349346,-0.015249474,19.450176,0.7823,0.2177
"2315",45003,"Aiken","South Carolina","metro",0.378,37.5,0.077,0.433,70905.359,26.338577,0.1978806,0.035074405,31100.5989484867,0.13587768,0.25206676,0.7101512,0.021049924,0.0060130577,2.3047006,649.58527,0.3057608,0.23625834,0.58558619,82.024216,0.015345785,0.32188207,148.87032,-0.0035758996,62.718014,0.6287,0.3713
"2316",45005,"Allendale","South Carolina","rural",0.416,32.5,0.148,0.479,44850.75,26.606178,0.093638003,0.011805796,15090.7098498496,0.3458212,0.71239281,0.26793969,0.015432793,0.0011799253,0.82429564,573.17542,0.56005442,0.41945568,0.39487302,79.775154,-0.10935786,0.76869184,27.471815,-0.011960207,6.5132532,0.5527,0.4473
"2317",45007,"Anderson","South Carolina","metro",0.378,36.9,0.125,0.449,68645.133,24.651741,0.16877472,0.027458886,28813.9998730579,0.11326239,0.15643169,0.82096183,0.011061691,0.0042126328,3.2867987,690.70959,0.29287016,0.298237,0.60795367,83.148712,0.16252355,0.21249852,231.69801,0.003270383,111.40588,0.7723,0.2277
"2318",45009,"Bamberg","South Carolina","rural",0.441,35,0.124,0.479,47996.898,27.360611,0.15493122,0.01285098,17176.6622237219,0.27875623,0.62244135,0.36456978,0.0070806192,0.0020536878,1.5130322,560.17719,0.42238054,0.33191183,0.45425007,77.698219,0.1834383,0.6440233,42.347008,-0.023063872,12.270921,0.4996,0.5004
"2319",45011,"Barnwell","South Carolina","rural",0.396,35,0.054,0.419,56602.117,28.148981,0.11656409,0.010728922,23820.884532072,0.20591138,0.41965151,0.55542082,0.014211799,0.0035262399,1.3896109,583.5741,0.39912745,0.37923244,0.53632396,81.436005,0.15095793,0.4821184,64.205429,-0.011997661,13.968084,0.5269,0.4731
"2320",45013,"Beaufort","South Carolina","metro",0.335,36.7,0.181,0.612,90881.516,24.455854,0.31226918,0.096929662,31007.8677142702,0.10119296,0.221753,0.69873857,0.06429255,0.0065566259,2.7113962,966.66534,0.28431493,0.37103161,0.52633083,81.299774,0.1096722,0.33873501,209.88344,0.0128837,109.22778,0.5172,0.4828
"2321",45015,"Berkeley","South Carolina","metro",0.306,39,0.048,0.336,68697.422,29.184568,0.14423719,0.054921452,29581.6311446263,0.11525434,0.27543482,0.66312492,0.026361585,0.018385792,2.6811168,905.58508,0.30063507,0.2349616,0.59814948,80.213501,0.15946165,0.36149862,130.99815,0.025185306,75.239998,0.691,0.309
"2322",45017,"Calhoun","South Carolina","metro",0.357,36,0.126,0.505,62335.973,31.079979,0.14025229,0.015102614,24220.6271589751,0.16057928,0.48031464,0.49954173,0.013885081,0.0012869867,2.1586583,577.13617,0.32367328,0.19564067,0.5553056,81.696617,0.0047385548,0.46892917,39.839855,-0.0055692559,16.439678,0.7529,0.2471
"2323",45019,"Charleston","South Carolina","metro",0.35,36.7,0.226,0.672,78861.539,24.426905,0.30903053,0.056191824,29084.8049085643,0.15765831,0.33353058,0.62224591,0.023630826,0.010585493,2.8710203,1036.1263,0.36364305,0.26779005,0.59321028,80.105782,0.029629014,0.37962759,338.19232,0.014050769,192.70184,0.6848,0.3152
"2324",45021,"Cherokee","South Carolina","micro",0.388,34.5,0.168,0.466,60760.043,23.972612,0.11917985,0.027475514,24327.0496187344,0.13587388,0.20259075,0.76590931,0.020904984,0.0026441282,2.3488696,632.37671,0.33197731,0.33533049,0.58507758,80.351776,0.025012692,0.26025441,133.79768,-0.0081766909,54.095146,0.7742,0.2258
"2325",45023,"Chester","South Carolina","metro",0.356,34.9,0.063,0.357,57744.316,29.524162,0.096493952,0.01177106,24390.4011768256,0.14951834,0.37450156,0.60897052,0.0075827548,0.0024998689,1.7237959,574.09949,0.37782511,0.27788734,0.57462227,83.659927,-0.04914096,0.40887144,58.671574,-0.017659433,20.674892,0.7809,0.2191
"2326",45025,"Chesterfield","South Carolina","rural",0.428,35.7,0.15,0.467,52861.449,26.173664,0.094830364,0.025832538,21417.206059828,0.20302846,0.32836351,0.63844645,0.023166049,0.0026274724,3.1621609,533.41095,0.34467131,0.32943812,0.54195344,83.320625,0.13801274,0.38396028,53.521885,0.016718647,23.860088,0.6041,0.3959
"2327",45027,"Clarendon","South Carolina","rural",0.47,36.2,0.092,0.447,53855.563,27.167786,0.11660476,0.017181754,18323.8423699722,0.2250538,0.51610488,0.46044901,0.01715805,0.0026310957,2.5026109,524.45166,0.38430208,0.2994599,0.49988627,77.944221,0.056038439,0.53790283,51.68169,0.0012870278,19.183273,0.5787,0.4213
"2328",45029,"Colleton","South Carolina","rural",0.352,36.2,0.079,0.41,54410.281,33.078896,0.11152405,0.021673195,21655.8457632697,0.21048205,0.416796,0.55559582,0.014276916,0.0026030811,1.7779651,690.69006,0.34567973,0.26656294,0.51626825,82.19912,0.03361401,0.44111899,36.215687,-0.0030047027,13.929116,0.6596,0.3404
"2329",45031,"Darlington","South Carolina","metro",0.432,35.3,0.128,0.534,60468.539,23.5569,0.13121291,0.015219671,23759.0011117772,0.19957434,0.40881005,0.57467556,0.0097975582,0.0020528669,2.7212839,583.224,0.3823866,0.31270742,0.56051207,80.716171,-0.069005534,0.44681937,120.12405,-0.0036555368,48.606979,0.6655,0.3345
"2330",45033,"Dillon","South Carolina","rural",0.375,34.6,0.159,0.514,50972.734,27.606634,0.089520767,0.018998487,18950.9804373169,0.24161218,0.45472014,0.49836546,0.017861426,0.0031098747,2.5030832,518.83795,0.40548292,0.41910613,0.54493624,77.571083,-0.083194166,0.52741563,75.880775,-0.0040270737,27.78162,0.6988,0.3012
"2331",45035,"Dorchester","South Carolina","metro",0.341,39.3,0.072,0.385,75629.266,29.787903,0.2091767,0.040369067,31306.3334482564,0.095519654,0.23577264,0.71647692,0.01881464,0.011645106,4.0474,868.49725,0.29299921,0.20783609,0.62396824,81.597878,0.11854846,0.345121,168.22624,0.026394671,111.78371,0.654,0.346
"2332",45037,"Edgefield","South Carolina","metro",0.376,34.9,0.062,0.416,64140.711,28.66617,0.12628031,0.040741511,24826.2355427826,0.15336086,0.40996939,0.56079865,0.020168142,0.0021056735,2.4355228,588.81805,0.30848572,0.26210737,0.50573355,84.149857,0.19977285,0.43687233,49.163647,-0.0068160873,19.326307,0.6842,0.3158
"2333",45039,"Fairfield","South Carolina","metro",0.37,32.7,0.079,0.43,58459.516,29.528326,0.11687523,0.0064948131,21678.3270830704,0.19365054,0.58996969,0.39374512,0.010482346,0.0017139808,1.7751762,620.63129,0.4010359,0.23523697,0.56119436,81.679535,0.017069342,0.62022042,34.175655,-0.015781635,13.130247,0.7171,0.2829
"2334",45041,"Florence","South Carolina","metro",0.397,36.2,0.143,0.577,67286.438,24.647768,0.18948977,0.026795022,26871.6366057327,0.15525866,0.37645185,0.59919184,0.010869382,0.0065322644,2.548907,628.08795,0.34155625,0.33574352,0.5805335,79.217064,0.10778367,0.45863315,157.19052,0.0068093068,74.435753,0.6501,0.3499
"2335",45043,"Georgetown","South Carolina","micro",0.406,35.8,0.142,0.536,71865.852,26.772917,0.20211381,0.029496333,25084.9946714674,0.16180807,0.35925239,0.61877185,0.015544653,0.0022134227,2.5474784,716.81403,0.31662911,0.36878631,0.54271126,84.618385,NA,0.37978324,68.56395,-0.015697414,26.91547,0.5977,0.4023
"2336",45045,"Greenville","South Carolina","metro",0.373,37,0.133,0.508,82491.016,23.094479,0.27206352,0.078658976,33446.5840946752,0.096181512,0.1686888,0.77314478,0.035701923,0.013264904,3.3397956,736.67633,0.2707127,0.27392384,0.64538759,83.03978,-0.0028885796,0.2970314,483.51459,0.01219678,275.96872,0.6797,0.3203
"2337",45047,"Greenwood","South Carolina","micro",0.402,35,0.104,0.47,64342.086,20.962517,0.19411109,0.044156827,25127.9750436399,0.13877183,0.30891335,0.65152031,0.026757035,0.0071761049,2.6496415,624.93439,0.35722962,0.41150889,0.59177738,79.661713,0.10870143,0.3869023,145.73863,-0.0025459756,63.392159,0.7049,0.2951
"2338",45049,"Hampton","South Carolina","rural",0.342,36.3,0.071,0.396,53996.402,32.629513,0.10196964,0.025555408,18402.897035778,0.2195583,0.55294859,0.41663367,0.024149522,0.0015614392,2.4226043,556.10944,0.36834353,0.34421045,0.48687756,77.994263,NA,0.5875296,38.196449,0.0087828748,13.522179,0.5392,0.4608
"2339",45051,"Horry","South Carolina","metro",0.352,36.7,0.134,0.542,66400.148,24.989918,0.18113722,0.068476215,24972.9302989787,0.12135302,0.15326245,0.80103439,0.026033333,0.0067852074,3.2147186,788.97882,0.3178823,0.33029193,0.61942321,81.765198,-0.0037389521,0.22724488,173.42294,0.011563022,107.04392,0.6686,0.3314
"2340",45053,"Jasper","South Carolina","metro",0.372,34.1,0.117,0.478,58332.551,35.399174,0.086450286,0.099757619,18171.4116721153,0.20662484,0.52715915,0.40426233,0.058112819,0.0030914347,0.61035985,693.9682,0.38144448,0.21188717,0.54712641,76.607651,0.19500674,0.62614524,31.529718,0.011386109,15.877764,0.6479,0.3521
"2341",45055,"Kershaw","South Carolina","metro",0.347,37.9,0.068,0.399,68031.664,29.156864,0.15882121,0.030208608,29117.0411807417,0.12431744,0.25434837,0.71721679,0.017113939,0.0026902319,2.8368773,636.18237,0.28652099,0.24145484,0.62655395,82.431892,0.043868847,0.30289966,72.460541,-0.0026399035,35.443687,0.5936,0.4064
"2342",45057,"Lancaster","South Carolina","metro",0.416,35.4,0.074,0.385,63060.641,28.939745,0.10330685,0.034274317,27449.8270289758,0.11866051,0.23717335,0.73790014,0.015553541,0.0023959833,2.6462247,700.40833,0.31077918,0.23154977,0.60187078,84.282463,0.027421005,0.30217084,111.71749,0.015658649,56.66634,0.7428,0.2572
"2343",45059,"Laurens","South Carolina","metro",0.401,36,0.069,0.41,59701.895,24.954777,0.11845995,0.031136226,25365.0051606393,0.14305741,0.26021594,0.71229368,0.019616442,0.0012356209,2.5114019,607.74304,0.35102904,0.31404379,0.58143741,77.969734,NA,0.31015825,97.459663,-0.013007984,38.287876,0.7468,0.2532
"2344",45061,"Lee","South Carolina","rural",0.398,34.3,0.059,0.372,54306.168,30.733055,0.094211794,0.012490732,18335.3355879292,0.21521962,0.63489968,0.3456187,0.01384983,0.0022200395,0.23534171,550.56342,0.45120937,0.24600397,0.53214216,76.057579,NA,0.67107183,45.503647,-0.027638273,14.232568,0.5833,0.4167
"2345",45063,"Lexington","South Carolina","metro",0.372,39.3,0.096,0.42,80485.633,27.742086,0.23929639,0.049457196,34100.5138665148,0.087253138,0.11786431,0.84341097,0.019472975,0.0086752484,2.9290726,783.60333,0.26224053,0.2317521,0.66911048,82.659355,0.050449014,0.23036233,310.57361,0.010188287,185.33107,0.6854,0.3146
"2346",45065,"McCormick","South Carolina","rural",0.366,34,0.045,0.326,58273.813,32.242565,0.15489972,0.015481578,19111.2621279668,0.18036786,0.54013526,0.44509476,0.0086361449,0.0027328124,0.92353487,462.7796,0.43488336,0.30218971,0.41099599,87.346527,NA,0.5171504,27.728199,0.0026355435,8.8018513,0.6658,0.3342
"2347",45067,"Marion","South Carolina","rural",0.403,34.6,0.075,0.428,52033.043,25.420599,0.1011251,0.022441627,18098.517536327,0.23222844,0.56301713,0.41149727,0.0178195,0.00276388,NA,512.28351,0.44362092,0.3316806,0.52557033,78.497757,0.10866562,0.59984273,72.493805,-0.008718174,23.183464,0.6485,0.3515
"2348",45069,"Marlboro","South Carolina","micro",0.359,33.8,0.091,0.398,50663.535,24.758514,0.080534518,0.016614692,18890.9132529939,0.20890316,0.51115179,0.44131786,0.0069912518,0.0021695488,1.4143955,501.56534,0.44239819,0.33970326,0.49119565,78.17704,0.10047314,0.59710366,60.078304,-0.019701013,18.889912,0.5762,0.4238
"2349",45071,"Newberry","South Carolina","micro",0.409,37.3,0.076,0.412,59638.105,26.733459,0.15078363,0.053189456,24019.8540872854,0.16675103,0.32710978,0.62252682,0.041778572,0.0024960914,2.6240492,615.40002,0.36888549,0.32200903,0.56187332,82.554794,0.31812522,0.39506239,57.303555,0.0030729836,26.398493,0.723,0.277
"2350",45073,"Oconee","South Carolina","micro",0.357,39.9,0.084,0.376,66650.695,24.093439,0.18196358,0.032493051,26437.9280467211,0.10646423,0.085337117,0.88060707,0.023356481,0.0034218486,2.5608108,622.49811,0.26524109,0.30993584,0.57392126,82.935936,-0.009739629,0.14091258,105.67682,0.0047896295,48.930607,0.7513,0.2487
"2351",45075,"Orangeburg","South Carolina","micro",0.392,35.3,0.122,0.516,56792.293,27.406019,0.1667202,0.019060113,21097.6225112075,0.2161427,0.60573149,0.3719267,0.0095400056,0.0044597918,1.6609784,593.11743,0.41706067,0.35604388,0.52430856,75.551033,-0.032726172,0.66264147,82.797218,-0.0070535657,30.525269,0.6624,0.3376
"2352",45077,"Pickens","South Carolina","metro",0.379,38.7,0.086,0.383,66854.195,25.007914,0.23116207,0.039300684,28305.051721458,0.13315289,0.070433594,0.89241159,0.017223334,0.011055202,3.1847582,686.63464,0.23837744,0.32044807,0.61046553,81.723991,0.043206122,0.12804469,223.12665,-0.0048837792,101.96089,0.7595,0.2405
"2353",45079,"Richland","South Carolina","metro",0.399,34.4,0.139,0.548,80256.586,23.3873,0.32916328,0.052768108,32374.0995220057,0.1279493,0.42616841,0.51848203,0.027730267,0.016928591,2.559221,853.46149,0.35513836,0.29299092,0.61468816,82.160942,0.081773467,0.54677457,423.5762,0.013293902,234.46088,0.6394,0.3606
"2354",45081,"Saluda","South Carolina","metro",0.406,36.5,0.064,0.402,62279.035,33.046333,0.11932583,0.084087327,22282.7703942202,0.15595739,0.30029783,0.62110192,0.073690593,0.0003614508,2.9090605,567.4422,0.3100681,0.20420848,0.58274025,81.474297,0.059950881,0.41896856,42.334934,-0.0077691912,17.615696,0.6847,0.3153
"2355",45083,"Spartanburg","South Carolina","metro",0.405,37,0.128,0.476,70604.617,23.516319,0.18213956,0.057398565,28704.0266527867,0.11708317,0.19330551,0.75644821,0.027821064,0.0078207906,3.1511776,668.60345,0.29608551,0.27938575,0.61630619,78.614418,-0.011424093,0.29940522,314.12592,0.0032427802,154.8172,0.6684,0.3316
"2356",45085,"Sumter","South Carolina","metro",0.39,36.4,0.096,0.448,61576.332,23.088045,0.15487432,0.033191267,24314.9356448474,0.16187783,0.46529534,0.49983266,0.017192962,0.0077064959,NA,620.04095,0.36485946,0.34247449,0.53638375,82.068748,0.044262908,0.53075677,157.34679,-0.0048187422,60.642101,0.5562,0.4438
"2357",45087,"Union","South Carolina","metro",0.412,34.5,0.069,0.356,55905.813,27.316198,0.096589953,0.004633293,21675.2044266506,0.14240059,0.31104302,0.6762132,0.0066402517,0.0017339349,2.420958,595.02399,0.37192681,0.35037279,0.54997081,78.768005,-0.013940011,0.33890405,58.115021,-0.010461121,20.238443,0.7434,0.2566
"2358",45089,"Williamsburg","South Carolina","rural",0.463,36.5,0.101,0.44,48583.535,31.150202,0.11468257,0.0072978172,18186.8772691971,0.27917501,0.66273487,0.32489619,0.0072618523,0.0023152379,1.6265186,468.12973,0.40128705,0.33083609,0.48866129,79.973305,0.099499047,0.68843508,39.840073,-0.020176787,11.871628,0.6139,0.3861
"2359",45091,"York","South Carolina","metro",0.401,36.9,0.114,0.447,85711.789,28.208349,0.22606309,0.040522229,34058.3570675971,0.090751722,0.16996421,0.78795391,0.018763658,0.0080148363,3.3817368,783.91174,0.27313507,0.26502365,0.65960443,84.287346,-0.054263156,0.27292955,241.86778,0.026276287,161.97739,0.7111,0.2889
"2360",46003,"Aurora","South Dakota","rural",NA,NA,NA,NA,51795.563,19.47275,0.12722772,0.05184374,16331.4526315789,0.11441568,0.0035971224,0.95094836,0.020928711,0.00098103331,3.5059788,607,0.15606937,0.51082599,0.60823876,82.699997,0.076808035,0.066051662,4.316618,0.015717503,2.2528849,0.4112,0.5888
"2361",46005,"Beadle","South Dakota","micro",0.29,51.7,0.087,0.331,57140.375,15.4076,0.18272449,0.046630941,22438.4557594142,0.1194289,0.0098358886,0.96352601,0.009349647,0.0034118667,2.3868082,560.93573,0.24038757,0.69736117,0.63095886,86.297401,0.11695468,0.14162546,13.524174,0.0068778312,7.2375741,0.3655,0.6345
"2362",46007,"Bennett","South Dakota","rural",NA,NA,NA,NA,45383.828,17.935354,0.12768036,0.0056926203,16864,0.39073083,0.0039618593,0.40559104,0.02035857,0.0012135922,2.7541058,435.11542,0.39925131,0.4504163,0.50760776,NA,0.64283276,0.66744387,3.0142422,-0.028417008,0.8947345,0.3343,0.6657
"2363",46009,"Bon Homme","South Dakota","rural",0.285,56.3,0.041,0.217,52201.203,18.836319,0.15421599,0.018180382,17754.0478391604,0.12325678,0.008292431,0.95127481,0.0055919136,0.00068035378,3.5448644,486.40509,0.16176468,0.50027639,0.52377307,87.704582,-0.047181584,0.11103255,12.879169,-0.012288334,5.1392493,0.3842,0.6158
"2364",46011,"Brookings","South Dakota","micro",0.22,52.5,0.104,0.317,64044.879,15.083728,0.34031495,0.039250273,21651.7943375567,0.14607252,0.0045625195,0.95827043,0.0087647159,0.01183725,3.8068573,697.83392,0.21381553,0.70236224,0.71245754,83.310318,0.007647607,0.076708913,35.622047,-0.0027482361,21.594131,0.4004,0.5996
"2365",46013,"Brown","South Dakota","micro",0.246,51.4,0.117,0.356,63468.102,14.209633,0.23734647,0.010956173,23553.7247479363,0.098944537,0.0041574026,0.95090735,0.0066022761,0.0037546786,3.8589208,637.72296,0.24219996,0.69486588,0.67201918,83.546448,0.30987909,0.074074075,20.700743,0.00088926672,11.795804,0.4646,0.5354
"2366",46015,"Brule","South Dakota","rural",0.291,50,0.07,0.346,56079.715,17.935053,0.20554174,0.0014935838,21110.9512802697,0.14285484,0.0036432301,0.89796603,0.0048225601,0.0032732436,3.1677432,586.66241,0.20517951,0.6790837,0.63478756,81.83593,0.025696242,0.12178876,6.5635552,-0.0124412,3.0676422,0.3669,0.6331
"2367",46017,"Buffalo","South Dakota","rural",NA,NA,NA,NA,30398.842,17.048969,0.053797469,0.023809524,14566,0.56916994,0.0014763779,0.16338582,0.0088582681,NA,3.2158895,655,0.53629035,0.6517691,0.3377535,84.5,NA,0.85198748,4.3107104,0.032026794,1.4255893,0.5503,0.4497
"2368",46019,"Butte","South Dakota","rural",0.236,51,0.079,0.343,52066.449,20.626511,0.12098733,0.0068777488,19758.3444699053,0.12689641,0.001262619,0.94022334,0.029921653,0.0016770625,3.0468225,626.83954,0.24244745,0.42875624,0.64312953,79.265083,NA,0.074183963,4.0419612,-0.0030818596,2.145875,0.5784,0.4216
"2369",46021,"Campbell","South Dakota","rural",NA,NA,NA,NA,50424.27,18.36315,0.1478817,0.0048916843,17202,0.14085297,0,0.99102134,0.002244669,0.00056116725,3.5963783,NA,0.054545455,0.57589984,0.60636759,89.300003,NA,0.024556637,2.4288619,-0.010534143,1.1040281,0.3211,0.6789
"2370",46023,"Charles Mix","South Dakota","rural",0.396,43.8,0.074,0.367,45570.789,15.286054,0.14041343,0.0050523845,16331.3062767006,0.27305999,0.0025427348,0.6847353,0.019074773,0.0009600874,3.2788908,584.62305,0.3017813,0.65691185,0.54032218,74.932327,0.076275937,0.35381749,8.5194626,-0.0077946479,3.4715672,0.3731,0.6269
"2371",46025,"Clark","South Dakota","rural",NA,NA,NA,NA,54043.379,18.944149,0.11362819,0.015937332,19091.0699523052,0.14801268,0.0012068549,0.985035,0.0048274198,0.00096548395,3.6531971,NA,0.1388889,0.55170113,0.58757412,89.199997,NA,0.025738299,4.3264232,0.0036421125,1.9788973,0.3776,0.6224
"2372",46027,"Clay","South Dakota","micro",0.222,49,0.111,0.352,55352.695,17.859571,0.41019681,0.025056589,19275.6420966074,0.22591984,0.012203463,0.92290437,0.0088611096,0.017083498,2.8627503,676.42981,0.29557219,0.64892954,0.61517435,83.707336,0.11106575,0.099538356,32.842129,-0.004643817,16.502338,0.4359,0.5641
"2373",46029,"Codington","South Dakota","micro",0.301,51.1,0.081,0.344,65530.434,15.430697,0.19253765,0.0085935844,22247.0830066914,0.089058332,0.0026327805,0.96425337,0.010240265,0.0024361489,3.4632654,665.11041,0.23538177,0.61317915,0.70459062,84.894234,0.058954235,0.053806879,37.613926,-0.002584877,21.570236,0.4541,0.5459
"2374",46031,"Corson","South Dakota","rural",NA,NA,NA,NA,40208.5,21.977962,0.11495212,0.0033525676,14324,0.41229549,0.0019629728,0.35635948,0.022187777,0.00098039221,1.4844692,340.91852,0.39731693,0.44669226,0.44664815,NA,NA,0.70320988,1.6929237,0.0032260299,0.5668723,0.2809,0.7191
"2375",46033,"Custer","South Dakota","metro",0.404,46.1,0.077,0.327,62575.684,23.602896,0.24295773,0.007771567,22846.8270518915,0.094918363,0.0038957221,0.93601102,0.014960701,0.0016961457,3.6312027,744.13135,0.21066934,0.39684761,0.58150041,84.05854,NA,0.072054513,4.672441,-0.019130047,2.4457259,0.49,0.51
"2376",46035,"Davison","South Dakota","micro",0.286,51.1,0.155,0.416,63043.93,14.354034,0.20295469,0.007645926,20943.435334522,0.11543428,0.0041780076,0.95952058,0.0070058331,0.0031075615,4.2363338,618.04425,0.25497544,0.69513601,0.65586019,80.174393,0.021798918,0.06193601,43.027859,0.0026993824,24.903858,0.3813,0.6187
"2377",46037,"Day","South Dakota","rural",0.233,54.4,0.046,0.274,53336.727,19.052483,0.15477411,0.0067340662,18951.2969966054,0.14181665,0.0020367848,0.91303933,0.0037763463,0.00051226298,4.8672247,469.48483,0.22688919,0.58200467,0.55011106,80.090439,0.11605587,0.12364274,6.0970864,-0.0041801338,2.6841967,0.3553,0.6447
